lines_modified,complexity,author_type_Bot,author_type_Junior,author_type_Senior,file_type_java,file_type_py,file_type_xml,churn,num_authors,bug_fix_proximity,target
447.0,7.339099189537017,1.0,0.0,0.0,0.0,0.0,1.0,88,4,52,0
69.0,5.212603121804149,0.0,0.0,1.0,0.0,1.0,0.0,85,4,262,1
278.0,8.681608040515469,1.0,0.0,0.0,0.0,0.0,1.0,12,9,103,0
349.0,2.4528553225533454,0.0,0.0,1.0,1.0,0.0,0.0,58,1,190,0
247.0,1.5734065970252598,0.0,1.0,0.0,1.0,0.0,0.0,18,8,298,0
451.0,1.604001053300721,1.0,0.0,0.0,0.0,0.0,1.0,48,5,342,0
76.0,3.3400887874523786,0.0,0.0,1.0,0.0,0.0,1.0,99,5,17,0
154.0,2.386900313010175,1.0,0.0,0.0,0.0,1.0,0.0,11,1,131,0
144.0,9.300903505097386,1.0,0.0,0.0,0.0,0.0,1.0,60,9,250,0
435.0,1.05834093828584,0.0,1.0,0.0,0.0,1.0,0.0,18,3,274,0
485.0,6.989907380395877,1.0,0.0,0.0,1.0,0.0,0.0,75,6,113,0
86.0,1.8922153978500589,0.0,0.0,1.0,0.0,0.0,1.0,8,4,363,0
185.0,8.816371327703502,0.0,1.0,0.0,0.0,1.0,0.0,70,5,265,1
285.0,9.613152881849077,0.0,0.0,1.0,0.0,1.0,0.0,27,9,224,0
462.0,4.654700087699836,0.0,0.0,1.0,1.0,0.0,0.0,77,1,6,0
220.0,8.790714802281316,0.0,0.0,1.0,0.0,0.0,1.0,94,7,333,0
69.0,0.0514517075471476,0.0,1.0,0.0,1.0,0.0,0.0,51,10,135,0
47.0,8.199469174081,1.0,0.0,0.0,0.0,1.0,0.0,82,4,294,0
497.0,2.286251615249235,1.0,0.0,0.0,0.0,1.0,0.0,15,8,359,0
94.0,9.08701309269368,1.0,0.0,0.0,0.0,0.0,1.0,68,8,260,0
238.0,0.0112011148010948,0.0,1.0,0.0,0.0,1.0,0.0,98,8,314,0
446.0,5.56181735039757,1.0,0.0,0.0,0.0,0.0,1.0,11,3,157,0
453.0,7.566358037849347,0.0,1.0,0.0,1.0,0.0,0.0,24,5,185,0
204.0,2.58688330697908,1.0,0.0,0.0,0.0,0.0,1.0,51,4,346,0
400.0,1.9313286458729304,1.0,0.0,0.0,0.0,0.0,1.0,84,5,269,0
218.0,0.8409822446798465,0.0,0.0,1.0,0.0,1.0,0.0,99,6,82,0
474.0,3.264335765032929,0.0,1.0,0.0,0.0,1.0,0.0,52,10,172,0
432.0,5.598443123088295,0.0,0.0,1.0,0.0,0.0,1.0,22,9,51,1
341.0,1.1584385678025766,0.0,0.0,1.0,0.0,1.0,0.0,15,9,186,0
39.0,3.766953619867988,0.0,0.0,1.0,0.0,1.0,0.0,56,10,44,0
100.0,0.0907240465272496,0.0,1.0,0.0,0.0,1.0,0.0,38,8,208,0
289.0,8.186794204998417,0.0,1.0,0.0,0.0,0.0,1.0,52,1,244,1
254.0,1.2844871809319136,1.0,0.0,0.0,0.0,1.0,0.0,41,3,13,0
249.3690851735016,2.833429482655816,0.0,0.0,1.0,0.0,0.0,1.0,57,7,323,0
357.0,0.1842771873821747,1.0,0.0,0.0,0.0,1.0,0.0,38,10,341,0
23.0,4.322407838925123,0.0,0.0,1.0,1.0,0.0,0.0,13,2,244,0
250.0,8.401215027412189,0.0,1.0,0.0,0.0,1.0,0.0,94,6,257,0
10.0,3.921512114451966,0.0,1.0,0.0,0.0,1.0,0.0,4,8,27,0
249.3690851735016,1.794973234238334,0.0,1.0,0.0,0.0,0.0,1.0,34,8,63,0
325.0,7.536988340505192,0.0,0.0,1.0,0.0,0.0,1.0,86,8,222,0
100.0,7.888069818707443,0.0,1.0,0.0,0.0,1.0,0.0,92,3,297,0
290.0,1.737534753075668,0.0,0.0,1.0,1.0,0.0,0.0,74,8,120,0
180.0,7.708541085409898,1.0,0.0,0.0,0.0,1.0,0.0,17,5,155,0
223.0,9.47297888256338,0.0,0.0,1.0,0.0,1.0,0.0,75,4,103,0
394.0,1.6637758693227234,1.0,0.0,0.0,1.0,0.0,0.0,8,10,349,1
250.0,7.709842925321356,0.0,0.0,1.0,0.0,0.0,1.0,73,10,167,0
147.0,7.085720046026294,1.0,0.0,0.0,0.0,1.0,0.0,57,7,256,0
442.0,4.735738884350885,0.0,1.0,0.0,0.0,0.0,1.0,16,10,251,0
96.0,0.5792046055879829,1.0,0.0,0.0,0.0,0.0,1.0,6,10,197,0
257.0,0.7469441775785401,0.0,1.0,0.0,1.0,0.0,0.0,45,7,298,1
325.0,8.524146591986476,0.0,1.0,0.0,1.0,0.0,0.0,12,1,176,0
493.0,9.90148372750647,1.0,0.0,0.0,0.0,0.0,1.0,39,5,304,0
4.0,6.760522571867544,0.0,0.0,1.0,0.0,1.0,0.0,41,1,271,0
16.0,4.459583070103214,0.0,0.0,1.0,0.0,0.0,1.0,8,1,264,0
280.0,6.475736434019076,0.0,0.0,1.0,0.0,1.0,0.0,49,9,84,0
336.0,5.943958592285453,0.0,0.0,1.0,0.0,1.0,0.0,26,1,12,0
247.0,3.836122604056218,0.0,0.0,1.0,1.0,0.0,0.0,65,7,2,0
258.0,0.6562614457401295,0.0,1.0,0.0,0.0,1.0,0.0,4,9,251,0
497.0,8.21512947407441,0.0,0.0,1.0,0.0,1.0,0.0,28,4,147,0
476.0,3.7183352923872457,0.0,1.0,0.0,0.0,0.0,1.0,36,8,309,0
384.0,8.187856433570937,0.0,1.0,0.0,1.0,0.0,0.0,37,10,325,0
160.0,2.525087496883822,0.0,1.0,0.0,0.0,1.0,0.0,82,10,191,0
475.0,0.0102947984563339,1.0,0.0,0.0,0.0,1.0,0.0,7,1,200,0
340.0,1.5893828327675652,1.0,0.0,0.0,1.0,0.0,0.0,64,9,263,0
152.0,4.685394167685844,0.0,1.0,0.0,0.0,0.0,1.0,85,8,319,1
396.0,9.443036349578298,1.0,0.0,0.0,1.0,0.0,0.0,16,7,84,0
178.0,1.0219361969371898,0.0,0.0,1.0,1.0,0.0,0.0,70,2,148,0
163.0,8.54209774461566,0.0,0.0,1.0,0.0,1.0,0.0,88,4,250,0
380.0,5.270240962118621,0.0,1.0,0.0,0.0,1.0,0.0,44,10,77,0
33.0,8.259207657998966,0.0,0.0,1.0,0.0,0.0,1.0,3,3,10,0
417.0,2.983744309899926,0.0,1.0,0.0,0.0,1.0,0.0,35,10,122,0
445.0,8.399471646724718,0.0,1.0,0.0,0.0,1.0,0.0,69,5,100,0
179.0,7.728227800168045,0.0,0.0,1.0,1.0,0.0,0.0,30,3,300,1
427.0,2.300536830314339,1.0,0.0,0.0,0.0,1.0,0.0,18,9,265,0
101.0,1.3133512640937806,0.0,0.0,1.0,0.0,0.0,1.0,60,9,312,0
268.0,8.680543225322928,0.0,0.0,1.0,1.0,0.0,0.0,53,2,188,0
323.0,9.63236653440132,0.0,1.0,0.0,0.0,0.0,1.0,38,10,162,0
65.0,0.3130231374751624,0.0,1.0,0.0,1.0,0.0,0.0,90,8,179,0
417.0,7.312700669736856,0.0,1.0,0.0,0.0,1.0,0.0,73,9,208,0
168.0,9.095245109478183,0.0,1.0,0.0,1.0,0.0,0.0,89,2,215,1
330.0,8.573600920924987,1.0,0.0,0.0,1.0,0.0,0.0,18,9,177,0
43.0,9.645204722702086,1.0,0.0,0.0,0.0,1.0,0.0,38,9,98,0
44.0,7.600940784380972,1.0,0.0,0.0,0.0,1.0,0.0,66,3,152,0
285.0,4.422987623809103,0.0,1.0,0.0,0.0,0.0,1.0,44,6,60,0
397.0,3.1195199049513045,0.0,1.0,0.0,0.0,0.0,1.0,12,1,153,0
12.0,3.2074274043812743,0.0,1.0,0.0,0.0,1.0,0.0,91,5,114,0
95.0,7.24422672614117,1.0,0.0,0.0,0.0,1.0,0.0,57,2,261,0
302.0,7.4583701203096435,0.0,1.0,0.0,0.0,1.0,0.0,19,2,356,0
386.0,2.0035914354871265,0.0,0.0,1.0,1.0,0.0,0.0,91,9,310,0
253.0,8.68122813490531,0.0,0.0,1.0,1.0,0.0,0.0,71,8,339,0
499.0,7.1492404020224765,0.0,1.0,0.0,1.0,0.0,0.0,60,6,209,0
242.0,5.627502863433826,0.0,0.0,1.0,0.0,1.0,0.0,38,10,313,0
35.0,4.715324601025127,0.0,0.0,1.0,0.0,0.0,1.0,0,4,5,0
215.0,5.432328057899581,1.0,0.0,0.0,0.0,1.0,0.0,2,10,354,1
337.0,1.5924573827926447,0.0,1.0,0.0,1.0,0.0,0.0,76,7,62,0
249.3690851735016,2.037012492762742,0.0,1.0,0.0,1.0,0.0,0.0,91,5,70,0
264.0,0.9116449040619168,1.0,0.0,0.0,0.0,1.0,0.0,61,5,154,0
93.0,1.5365803816111268,0.0,0.0,1.0,0.0,1.0,0.0,62,8,301,0
410.0,4.536936346052826,0.0,0.0,1.0,1.0,0.0,0.0,24,3,63,0
458.0,5.303543937282561,0.0,1.0,0.0,1.0,0.0,0.0,55,2,171,0
90.0,0.1786189247831937,0.0,0.0,1.0,1.0,0.0,0.0,32,7,337,0
418.0,7.967978278640276,0.0,1.0,0.0,0.0,1.0,0.0,37,1,99,1
115.0,2.941679733434779,1.0,0.0,0.0,1.0,0.0,0.0,5,5,130,1
105.0,9.118360349599111,0.0,1.0,0.0,1.0,0.0,0.0,57,4,171,0
391.0,9.675112636137776,1.0,0.0,0.0,0.0,0.0,1.0,43,2,39,0
196.0,1.8545887467665436,1.0,0.0,0.0,0.0,1.0,0.0,44,1,197,0
314.0,4.620972907656606,0.0,1.0,0.0,0.0,0.0,1.0,31,10,114,0
249.3690851735016,0.0123183516642588,1.0,0.0,0.0,0.0,0.0,1.0,44,6,210,0
249.3690851735016,5.9832726512242695,1.0,0.0,0.0,1.0,0.0,0.0,60,8,110,0
75.0,6.073064482626712,1.0,0.0,0.0,0.0,1.0,0.0,46,2,348,0
413.0,2.475399556033752,0.0,0.0,1.0,1.0,0.0,0.0,20,7,106,0
376.0,5.584126725831979,0.0,1.0,0.0,0.0,1.0,0.0,79,3,89,1
420.0,2.2554014244373546,0.0,1.0,0.0,0.0,0.0,1.0,84,4,79,0
217.0,1.6082546907819006,0.0,1.0,0.0,0.0,1.0,0.0,74,10,310,0
277.0,6.515194668022647,0.0,0.0,1.0,1.0,0.0,0.0,100,1,164,0
249.0,3.2592546395207487,0.0,0.0,1.0,1.0,0.0,0.0,35,3,298,0
164.0,5.902639388856224,0.0,1.0,0.0,1.0,0.0,0.0,98,2,5,0
394.0,4.3324674897165565,0.0,0.0,1.0,0.0,1.0,0.0,18,4,247,0
357.0,9.84351407402904,0.0,1.0,0.0,0.0,0.0,1.0,19,8,267,1
457.0,1.4958064266756577,0.0,0.0,1.0,0.0,0.0,1.0,56,1,342,0
408.0,4.645985966358102,1.0,0.0,0.0,0.0,1.0,0.0,17,4,114,0
192.0,6.8045662635932525,1.0,0.0,0.0,1.0,0.0,0.0,46,1,200,0
227.0,3.9554508387996874,0.0,1.0,0.0,0.0,0.0,1.0,48,6,363,0
177.0,9.7469985187069,0.0,0.0,1.0,1.0,0.0,0.0,13,4,96,0
99.0,7.218876279269351,0.0,0.0,1.0,0.0,1.0,0.0,14,6,142,1
496.0,6.569838575644931,1.0,0.0,0.0,1.0,0.0,0.0,30,10,359,0
36.0,7.570592676112233,1.0,0.0,0.0,0.0,0.0,1.0,0,9,303,0
466.0,9.52648638038717,0.0,0.0,1.0,0.0,0.0,1.0,53,10,241,0
497.0,9.078186529846402,0.0,0.0,1.0,1.0,0.0,0.0,2,5,308,0
487.0,7.242853081264119,0.0,0.0,1.0,0.0,1.0,0.0,15,6,11,0
96.0,7.491616391012831,0.0,0.0,1.0,1.0,0.0,0.0,86,7,75,0
152.0,1.4592207403514543,0.0,0.0,1.0,0.0,1.0,0.0,56,5,302,0
151.0,1.027924044926657,0.0,0.0,1.0,1.0,0.0,0.0,74,10,31,0
249.3690851735016,5.709045018441643,0.0,1.0,0.0,0.0,0.0,1.0,11,4,115,0
224.0,0.1836763694054,0.0,0.0,1.0,0.0,1.0,0.0,73,6,99,0
37.0,4.823563815515915,1.0,0.0,0.0,0.0,1.0,0.0,95,4,190,0
268.0,2.103495799188686,0.0,1.0,0.0,0.0,1.0,0.0,15,1,202,0
369.0,3.460165676448396,0.0,0.0,1.0,0.0,0.0,1.0,71,3,263,0
183.0,7.758047357929561,1.0,0.0,0.0,1.0,0.0,0.0,75,3,103,0
13.0,9.412375042323864,0.0,1.0,0.0,0.0,0.0,1.0,23,9,160,0
279.0,0.724162721463415,1.0,0.0,0.0,0.0,1.0,0.0,27,1,213,0
217.0,5.342422059764451,0.0,0.0,1.0,1.0,0.0,0.0,7,9,124,1
355.0,8.825334858196,0.0,0.0,1.0,0.0,0.0,1.0,91,6,278,1
361.0,0.8250853444042128,0.0,0.0,1.0,0.0,1.0,0.0,35,5,37,0
286.0,8.245140468968339,0.0,0.0,1.0,0.0,1.0,0.0,89,1,271,1
273.0,3.5780135092827137,0.0,1.0,0.0,0.0,0.0,1.0,7,2,98,0
249.3690851735016,3.2209470221933536,0.0,1.0,0.0,0.0,0.0,1.0,57,9,312,0
62.0,9.774663863147858,1.0,0.0,0.0,0.0,0.0,1.0,59,1,330,0
84.0,2.0085908986229417,0.0,0.0,1.0,0.0,1.0,0.0,49,4,333,0
368.0,6.9319394082268095,1.0,0.0,0.0,0.0,0.0,1.0,27,1,91,0
217.0,8.214407280098664,0.0,1.0,0.0,0.0,1.0,0.0,91,2,127,0
249.3690851735016,0.4118349527927167,0.0,0.0,1.0,0.0,0.0,1.0,100,3,304,0
397.0,6.703854583544122,0.0,0.0,1.0,0.0,1.0,0.0,40,6,279,0
187.0,9.515499743553269,0.0,1.0,0.0,0.0,1.0,0.0,99,2,222,0
19.0,1.2421996672805935,0.0,1.0,0.0,1.0,0.0,0.0,63,8,263,1
177.0,8.962213026850383,0.0,1.0,0.0,0.0,0.0,1.0,26,8,95,0
100.0,5.947766373769361,0.0,1.0,0.0,0.0,0.0,1.0,62,4,293,0
396.0,6.16604581862474,0.0,1.0,0.0,0.0,1.0,0.0,16,6,339,0
249.3690851735016,6.12944174865606,0.0,1.0,0.0,0.0,1.0,0.0,72,7,159,0
233.0,2.988358863373138,0.0,1.0,0.0,0.0,1.0,0.0,32,5,50,0
403.0,9.352018152994596,0.0,0.0,1.0,1.0,0.0,0.0,83,2,33,0
76.0,9.473504626310389,0.0,0.0,1.0,1.0,0.0,0.0,76,10,49,0
265.0,6.253046602139478,0.0,1.0,0.0,0.0,1.0,0.0,91,10,356,0
455.0,7.834227259416147,0.0,1.0,0.0,0.0,0.0,1.0,28,4,207,0
284.0,6.12257985881158,0.0,0.0,1.0,0.0,0.0,1.0,12,10,357,0
206.0,4.843984475740406,0.0,1.0,0.0,1.0,0.0,0.0,45,5,82,0
223.0,6.608201182992507,0.0,1.0,0.0,1.0,0.0,0.0,34,1,312,0
249.3690851735016,5.530014525919585,0.0,1.0,0.0,0.0,1.0,0.0,5,5,351,0
52.0,5.974758626319301,1.0,0.0,0.0,0.0,0.0,1.0,81,2,67,0
339.0,7.83832553418862,0.0,0.0,1.0,0.0,1.0,0.0,68,6,63,0
367.0,4.8090383144898485,1.0,0.0,0.0,1.0,0.0,0.0,46,2,10,1
144.0,0.4075410609247276,0.0,1.0,0.0,0.0,0.0,1.0,24,6,278,1
373.0,1.6399948098949724,1.0,0.0,0.0,0.0,0.0,1.0,65,4,227,0
249.3690851735016,4.386072164895384,0.0,1.0,0.0,1.0,0.0,0.0,9,9,58,0
99.0,7.248265598740583,1.0,0.0,0.0,0.0,1.0,0.0,55,7,184,0
396.0,5.932786483101787,0.0,1.0,0.0,0.0,1.0,0.0,29,4,227,0
276.28239382666055,7.095760173198947,0.2228530840725632,0.0,0.7771469159274368,0.2228530840725632,0.0,0.7771469159274368,52,3,91,1
223.70085099682967,4.543499475184117,0.0,0.0,1.0,1.0,0.0,0.0,22,6,159,1
47.78889953765119,3.5282705908050307,0.0,0.4242220092469763,0.5757779907530237,0.4242220092469763,0.5757779907530237,0.0,75,5,262,1
387.4347859875369,8.884916548287276,0.0,1.0,0.0,0.0,1.0,0.0,93,2,108,1
38.780714398409145,2.402362861239315,0.0,0.0,1.0,0.0,1.0,0.0,21,4,317,1
285.97050041716346,5.250187260191146,0.49262510429085915,0.0,0.5073748957091408,0.49262510429085915,0.0,0.5073748957091408,35,2,102,1
249.53519938306403,9.135532139825708,0.0,0.9886463552325809,0.011353644767419069,0.0,1.0,0.0,88,5,121,1
265.59923194893224,6.2456883042431794,0.5313393580058737,0.0,0.46866064199412627,0.5313393580058737,0.0,0.46866064199412627,38,5,90,1
438.31090172954487,6.954772055711506,0.0,0.0,1.0,0.9436967243181626,0.05630327568183735,0.0,48,9,252,1
131.4252054521416,9.046769270091852,0.8811820837319281,0.0,0.11881791626807192,0.8811820837319281,0.0,0.11881791626807192,92,3,47,1
377.05773622099395,5.9932368211999725,0.0,1.0,0.0,0.0,1.0,0.0,81,2,90,1
159.08395700900928,3.159060278999945,0.35078969788393644,0.6492103021160636,0.0,0.0,0.35078969788393644,0.6492103021160636,23,6,287,1
176.0799298084132,6.259357220943771,0.7460448792654233,0.2539551207345767,0.0,0.0,0.7460448792654233,0.2539551207345767,23,6,297,1
289.25031888587444,7.96544561913764,0.0,0.5833687650971596,0.4166312349028404,0.0,0.0,1.0,34,1,344,1
253.28613335186557,8.400973347812144,0.0,0.0,1.0,0.0,1.0,0.0,36,4,296,1
399.7528472504785,6.467830965895297,0.0,0.0,1.0,0.37487057952370406,0.6251294204762959,0.0,22,1,269,1
301.4285142433284,8.16125285698175,0.7142879137181393,0.28571208628186073,0.0,0.0,0.7142879137181393,0.28571208628186073,50,7,19,1
48.086960768525714,8.793764893612133,1.0,0.0,0.0,0.8685991281894603,0.0,0.13140087181053972,23,9,155,1
180.34157503111672,7.971532164636851,0.0,0.22359583851945264,0.7764041614805474,0.7764041614805474,0.22359583851945264,0.0,38,3,292,1
182.94046220867423,8.762520122966958,0.0,1.0,0.0,0.0,1.0,0.0,71,4,267,1
99.88727665235659,7.218459337385029,0.012154474689816341,0.0,0.9878455253101837,0.0,1.0,0.0,13,6,141,1
439.584304855259,4.433468672880226,0.03012117329236097,0.969878826707639,0.0,1.0,0.0,0.0,55,6,316,1
56.54643480508399,9.022019591676992,0.9568400880494239,0.04315991195057611,0.0,0.9568400880494239,0.0,0.04315991195057611,23,9,168,1
180.54428443150965,1.9352356985749815,0.0,0.10885688630192891,0.8911431136980711,0.0,0.10885688630192891,0.8911431136980711,28,3,263,1
409.445977818274,5.350911494486329,0.5277011090862999,0.0,0.47229889091370014,0.0,0.0,1.0,95,3,231,1
184.8804015340281,8.818333261615269,0.0,1.0,0.0,0.00703520388069967,0.9929647961193003,0.0,70,4,264,1
251.92472772134136,9.1274676437711,0.0,0.9262034352646011,0.07379656473539886,0.0,0.9262034352646011,0.07379656473539886,86,5,118,1
222.35374858718416,4.70411049896566,0.0,0.0,1.0,1.0,0.0,0.0,19,6,152,1
385.04837860419207,5.082351984909585,0.0,0.0,1.0,1.0,0.0,0.0,20,1,287,1
143.46331675446265,7.563609584708452,0.0,0.0,1.0,0.5230978441701488,0.4769021558298512,0.0,22,3,160,1
141.60044630340107,3.580616831858371,0.37060136186473747,0.6293986381352625,0.0,0.0,0.0,1.0,74,8,234,1
267.95304719655377,2.7191062835457434,0.0,1.0,0.0,0.6957486889846172,0.0,0.30425131101538283,46,5,317,1
84.72753611393361,1.2201038678562672,0.5454589352322268,0.0,0.45454106476777323,1.0,0.0,0.0,62,8,17,1
262.2670895799279,5.9805457814895595,0.6275580800840634,0.0,0.37244191991593656,0.6275580800840634,0.0,0.37244191991593656,34,6,90,1
39.78428440384499,2.8926395592171175,0.0,0.5843143119231002,0.41568568807689976,0.5843143119231002,0.41568568807689976,0.0,72,6,262,1
265.97683979018024,0.7641982903646181,0.0,0.0,1.0,0.0,0.901158010490989,0.09884198950901102,95,3,138,1
376.4997305512681,1.6709940384397006,0.0,0.9545536196585421,0.04544638034145787,0.9545536196585421,0.04544638034145787,0.0,54,2,274,1
275.02407973980576,9.201706319319882,0.0,0.2809631895922303,0.7190368104077697,0.0,0.0,1.0,24,6,363,1
123.54526324842146,5.426277648967385,0.0,1.0,0.0,0.04958851592344127,0.0,0.9504114840765587,61,8,227,1
258.20709837719994,1.759327838679603,0.0,0.8902637838909163,0.10973621610908368,0.8902637838909163,0.0,0.10973621610908368,41,7,305,1
275.8348512917857,7.350616547724828,0.0,0.0,1.0,0.0,0.5443432472142871,0.45565675278571294,8,4,294,1
257.78914924830605,7.64269544730921,0.37986740219846327,0.0,0.6201325978015367,0.0,0.37986740219846327,0.6201325978015367,7,5,332,1
301.21191075750943,8.17507184856095,0.7226188170188673,0.2773811829811327,0.0,0.0,0.7226188170188673,0.2773811829811327,50,7,19,1
179.18812115972375,6.480316339947924,0.0,0.0,1.0,0.8118788402762387,0.0,0.1881211597237613,28,3,293,1
289.3630159506002,8.206111000759668,0.5363015950600178,0.0,0.46369840493998216,0.0,0.5363015950600178,0.46369840493998216,53,4,45,1
254.53895152550422,5.97613474222456,0.0,0.6466477719739472,0.3533522280260528,0.0,1.0,0.0,91,5,129,1
79.3969771770968,6.4972884826069475,1.0,0.0,0.0,1.0,0.0,0.0,14,7,152,1
113.0105502805448,0.9786119575693499,0.9222653630350152,0.07773463696498484,0.0,1.0,0.0,0.0,85,7,13,1
160.59311192061966,0.20688414866287363,0.9743948076661665,0.0,0.025605192333833515,0.0,0.025605192333833515,0.9743948076661665,97,7,248,1
185.0275785110408,8.808579783874558,0.013789255520397115,0.9862107444796029,0.0,0.0,1.0,0.0,69,5,265,1
252.0025708430465,8.602140924574654,0.30183828598025486,0.0,0.6981617140197451,0.0,0.30183828598025486,0.6981617140197451,10,8,360,1
78.73262558451778,4.306054613284415,0.0,0.5360963663441204,0.4639036336558796,0.0,0.5360963663441204,0.4639036336558796,35,5,42,1
262.923689728234,6.3903259977339335,0.0,0.30952761628632774,0.6904723837136723,0.30952761628632774,0.6904723837136723,0.0,10,4,263,1
65.03434862051358,2.3206161727732635,0.0,0.18620498029305133,0.8137950197069487,0.8137950197069487,0.18620498029305133,0.0,43,9,26,1
186.18709723507544,6.603800033401962,0.6847311725538793,0.0,0.3152688274461207,0.3152688274461207,0.6847311725538793,0.0,4,7,123,1
259.3813022147208,9.23423748188906,0.1626169393448913,0.0,0.8373830606551087,0.0,0.1626169393448913,0.8373830606551087,12,8,362,1
405.27914077817366,2.537262915035476,0.0,0.08907281550615753,0.9109271844938425,0.0,0.9109271844938425,0.08907281550615753,8,1,270,1
440.17746275707685,6.774447063019947,0.0,0.177462757076831,0.822537242923169,1.0,0.0,0.0,52,9,262,1
350.8534014740373,0.5902940501982705,0.050200086708075964,0.949799913291924,0.0,1.0,0.0,0.0,91,8,20,1
106.75989032384444,2.1408278692486467,0.0,1.0,0.0,0.0,1.0,0.0,47,5,28,1
264.88171911465156,7.820396209354206,0.0,0.0,1.0,0.0,1.0,0.0,69,2,290,1
389.5439240927345,2.819354455200643,0.5817569637093811,0.4182430362906189,0.0,0.4182430362906189,0.0,0.5817569637093811,77,1,265,1
376.26908606658395,5.267584262922991,0.0,0.9327284833540133,0.06727151664598674,0.0,0.9327284833540133,0.06727151664598674,79,3,86,1
153.4732972154955,4.067941929641226,0.13393611049959164,0.8660638895004084,0.0,0.0,0.0,1.0,86,8,309,1
284.4625652163896,8.2524640571868,0.0,0.0,1.0,0.0,1.0,0.0,86,1,272,1
386.58007343893956,5.044336560427309,0.0,0.0,1.0,0.973633025502748,0.026366974497252005,0.0,21,1,286,1
261.9765861299512,9.383218703633183,0.0,0.0,1.0,0.0,0.3764633668780496,0.6235366331219504,21,6,338,1
416.6738733154728,7.811241953205082,0.0,1.0,0.0,0.0,1.0,0.0,40,2,105,1
143.80914193972416,0.49590306858839917,0.0,1.0,0.0,0.0,0.012723870685055538,0.9872761293149445,24,5,278,1
174.93874394020474,7.270534225024817,0.0,0.15041689110352818,0.8495831088964718,0.8495831088964718,0.0,0.15041689110352818,38,3,302,1
80.73588219084608,7.955432371954371,0.40586928464786487,0.0,0.5941307153521351,0.40586928464786487,0.5941307153521351,0.0,17,7,152,1
286.4764365734759,4.61865377550713,0.6191091433689785,0.0,0.3808908566310215,0.6191091433689785,0.0,0.3808908566310215,29,2,105,1
161.9770895256965,0.24289762442587737,0.9699143978146032,0.030085602185396798,0.0,0.0,0.0,1.0,96,8,247,1
436.8423784627142,7.225986068985841,0.0,0.0,1.0,0.8421189231357087,0.0,0.15788107686429131,58,9,243,1
280.76657409422273,6.463780330488504,0.0,0.0,1.0,0.0,0.16167129528886215,0.8383287047111379,67,2,100,1
400.466874273234,8.550906315399684,0.0,1.0,0.0,0.0,1.0,0.0,69,1,102,1
363.2963900467533,5.745238049607632,0.0,0.4148195023376652,0.5851804976623348,0.4148195023376652,0.0,0.5851804976623348,76,4,276,1
161.56924751757472,5.660345358346887,0.27340707193070624,0.7265929280692938,0.0,0.0,0.27340707193070624,0.7265929280692938,68,7,314,1
66.18122516745365,4.9887696551508265,0.0,0.056375496650927115,0.9436245033490729,0.056375496650927115,0.9436245033490729,0.0,83,4,262,1
65.03970851330027,7.294473090388717,0.13527762374494678,0.0,0.8647223762550532,0.13527762374494678,0.0,0.8647223762550532,43,6,59,1
245.55804989259593,6.6838105119131495,0.0,0.8129010091300776,0.18709899086992243,1.0,0.0,0.0,21,1,230,1
264.0056465342774,0.004551264394299537,0.0,0.0,1.0,0.0,0.9997176732861306,0.00028232671386940744,98,3,143,1
252.01681581463046,8.381337507184183,0.0,0.0033631629260946205,0.9966368370739054,0.0033631629260946205,0.9966368370739054,0.0,34,5,297,1
125.33704883192118,4.33611283377987,1.0,0.0,0.0,1.0,0.0,0.0,92,5,26,1
430.7594966072204,6.470588585878053,0.2310125848194895,0.0,0.7689874151805105,0.7689874151805105,0.0,0.2310125848194895,60,7,252,1
356.88953145976484,9.756163444499602,0.0,0.944765729882428,0.05523427011757198,0.05523427011757198,0.0,0.944765729882428,18,7,269,1
372.2936530321934,2.669661886127037,0.0,1.0,0.0,0.8496473906774115,0.0,0.15035260932258854,50,3,273,1
362.79508227036564,3.7103875661487056,0.7526518982568023,0.24734810174319766,0.0,1.0,0.0,0.0,57,3,12,1
244.12116082856505,7.926982569296759,0.4505441353100935,0.0,0.5494558646899065,0.0,0.4505441353100935,0.5494558646899065,8,8,359,1
181.51269579090965,8.312067368428854,0.12915941515149498,0.870840584848505,0.0,0.0,0.870840584848505,0.12915941515149498,72,5,258,1
306.1269695179157,3.7389884099514283,0.04594897274127763,0.9540510272587224,0.0,0.04594897274127763,0.9540510272587224,0.0,22,5,155,1
241.34722275914618,5.978842953163632,0.0,0.60617463445088,0.39382536554911995,1.0,0.0,0.0,25,2,219,1
276.0818904769179,7.07980588371065,0.22864280550346272,0.0,0.7713571944965373,0.22864280550346272,0.0,0.7713571944965373,51,3,91,1
148.47931984776983,5.152415545237156,0.6717006844058567,0.32829931559414327,0.0,0.0,0.0,1.0,79,6,217,1
104.34620463358945,7.8090837065355245,0.0,0.38187175954210417,0.6181282404578958,0.0,0.6181282404578958,0.38187175954210417,28,5,158,1
77.71322754426599,5.382785454198268,0.0,0.3581627180328405,0.6418372819671595,0.0,0.3581627180328405,0.6418372819671595,51,6,51,1
149.38817537940852,4.988221875521065,0.0,1.0,0.0,0.0,0.11355759219962902,0.886442407800371,86,7,321,1
223.95900377005995,5.686738535202523,1.0,0.0,0.0,0.6715731955927996,0.3284268044072004,0.0,13,8,100,1
143.22615457682244,7.561770817216712,0.0,0.0,1.0,0.5203077009037933,0.4796922990962067,0.0,22,3,160,1
